x1,x2,y
0.94155717,0.9347105,1.0
1.0231893,1.1375713,1.0
0.042613998,1.098893,0.0
1.008594,0.06353967,0.0
-0.06627546,0.02088,0.0
1.1390561,-0.016836887,0.0
0.9736587,0.9302531,1.0
1.0851266,0.09603043,0.0
1.0961033,-0.12662339,0.0
1.1439651,-0.081923895,0.0
0.96961623,0.92698884,1.0
0.12399068,1.0381584,0.0
1.0609916,0.9268997,1.0
0.1369175,-0.009552409,0.0
0.02594219,-0.033303548,0.0
0.9849745,0.8792769,1.0
1.0578396,0.93477863,1.0
0.13269876,-0.01561373,0.0
0.073522255,0.9591799,0.0
1.0166957,-0.035091933,0.0
0.109412715,1.0146115,0.0
0.0038003456,0.98567855,0.0
0.1367161,1.012784,0.0
0.07046334,-0.0052382457,0.0
0.88747716,0.93783444,1.0
0.9431423,-0.14393413,0.0
-0.1392062,1.006422,0.0
0.045510422,1.0008475,0.0
0.050969403,-0.064989544,0.0
0.99354386,1.0337126,1.0
-0.063612506,1.0572033,0.0
1.0523367,1.1299808,1.0
0.99422216,0.9017912,1.0
1.0744689,0.07818843,0.0
1.0278385,0.94025767,1.0
0.92991006,1.0820262,1.0
1.0957009,1.0951363,1.0
1.0666538,1.0343539,1.0
1.127046,0.9281951,1.0
0.9503906,0.97642684,1.0
0.0029458078,0.14734407,0.0
-0.012938974,0.92722636,0.0
0.06541637,-0.059726853,0.0
1.0544546,1.0907608,1.0
1.1098572,1.1150997,1.0
0.9826757,0.93752676,1.0
1.056661,0.87307906,1.0
1.1464075,0.9578062,1.0
-0.10579647,0.051575925,0.0
0.9161945,0.1027005,0.0
1.0751765,0.0059771375,0.0
1.0253166,-0.09249908,0.0
1.0418205,-0.056140177,0.0
0.09537228,-0.018464794,0.0
0.11589658,0.8973224,0.0
-0.114512034,1.0049118,0.0
1.0989441,0.98021525,1.0
1.1281297,-0.029850354,0.0
-0.08684334,0.14617173,0.0
0.92391473,1.1198486,1.0
1.1363034,0.0056979675,0.0
0.06592245,0.9987636,0.0
0.8937882,1.0865244,1.0
-0.12034812,1.1386235,0.0
0.038821366,0.04449525,0.0
0.9131921,0.9133297,1.0
1.0083537,0.14957073,0.0
0.92533845,-0.07494157,0.0
1.0698303,1.1085954,1.0
0.92839444,-0.0067875884,0.0
0.0727973,1.0829968,0.0
0.09260956,1.0956112,0.0
0.8787137,0.14305434,0.0
0.044499803,-0.07947678,0.0
0.88842684,0.8519287,1.0
0.85711056,0.03612687,0.0
-0.09286526,0.13283141,0.0
0.047061328,-0.01458426,0.0
1.1426171,0.91940695,1.0
1.0484008,0.9618998,1.0
1.1055009,0.06521442,0.0
0.104897566,0.05116283,0.0
-0.11685914,0.09487506,0.0
0.08944298,1.0472426,0.0
0.851665,0.06090811,0.0
1.0355525,0.060973287,0.0
0.9511011,-0.13368036,0.0
0.08877345,1.1448771,0.0
1.0924968,0.86516714,1.0
1.064921,-0.1323362,0.0
1.0757066,-0.036220983,0.0
0.96118766,0.03530765,0.0
0.907108,0.8752954,1.0
1.0979503,0.10924984,0.0
-0.14043738,1.0534111,0.0
-0.061035775,-0.034314934,0.0
1.0309187,0.935293,1.0
1.1252756,0.14518604,0.0
0.91917145,0.8643969,1.0
-0.1288735,-0.04658791,0.0
1.0715835,-0.057091925,0.0
1.005048,0.098004825,0.0
1.1264495,1.0487691,1.0
1.0294598,0.038429376,0.0
-0.091379955,0.049807362,0.0
1.1463667,0.89772373,1.0
-0.13123205,1.0642123,0.0
1.0762519,-0.039375167,0.0
0.99867785,0.9763023,1.0
0.040260818,0.14117098,0.0
1.0375804,0.9756196,1.0
0.89370406,0.120822415,0.0
1.1159718,1.0723569,1.0
0.866345,-0.019854395,0.0
0.9088982,1.011659,1.0
1.0889343,1.0917526,1.0
0.9106082,0.99883795,1.0
0.062418554,1.0007839,0.0
-0.142988,0.14014624,0.0
0.0908841,0.049432267,0.0
-0.0925332,0.9745853,0.0
0.14466207,0.9624912,0.0
1.0670425,0.111492366,0.0
-0.052207965,-0.01836665,0.0
1.0721083,0.020296609,0.0
0.8539876,0.8948145,1.0
-0.02939962,0.97767806,0.0
0.10796441,0.049078163,0.0
-0.02426546,0.8612001,0.0
0.88576615,0.90741926,1.0
1.1392579,0.046839718,0.0
0.113229245,1.0051028,0.0
1.0604932,1.0101565,1.0
1.0451628,1.061095,1.0
0.98606664,-0.020828925,0.0
0.08954826,-0.036425382,0.0
-0.1441351,1.1060674,0.0
0.10637111,-0.14246172,0.0
0.9332404,1.0851045,1.0
-0.14255466,1.0781095,0.0
0.14715984,0.8724632,0.0
-0.13486764,1.0349197,0.0
0.9725535,0.8511868,1.0
0.026969682,-0.09634757,0.0
1.0967162,0.94319236,1.0
-0.09576253,0.9187869,0.0
0.13832714,-0.01384169,0.0
0.044525944,-0.08344685,0.0
0.8846835,1.0123158,1.0
1.1338083,0.13562247,0.0
0.88232535,0.9997011,1.0
0.98184645,0.01823759,0.0
0.86238575,0.065179035,0.0
0.92609316,0.06253324,0.0
-0.0018294511,-0.11722443,0.0
-0.087803714,-0.12362419,0.0
-0.120146,1.0546507,0.0
-0.14734568,0.025615772,0.0
0.86665475,0.09922043,0.0
-0.09757804,1.0195019,0.0
0.07187065,-0.024108933,0.0
-0.052167274,0.058479987,0.0
1.0059512,1.1067452,1.0
-0.055299565,0.1061411,0.0
1.1285518,-0.056563713,0.0
0.051904358,-0.1041204,0.0
-0.04796804,0.07131268,0.0
1.1435059,0.9891413,1.0
0.900033,-0.07472202,0.0
1.0872648,1.0775139,1.0
0.06932895,0.039529175,0.0
0.04123894,-0.086795144,0.0
-0.08022305,-0.1282362,0.0
0.9630783,-0.013989361,0.0
1.0318297,0.89046246,1.0
0.07597357,0.98570275,0.0
-0.08133808,1.0057067,0.0
-0.09457199,0.8750093,0.0
-0.052351285,0.8764864,0.0
0.08458501,0.93098897,0.0
0.96288407,-0.007695258,0.0
1.1014247,0.050487615,0.0
1.0585785,0.02326962,0.0
0.99286175,-0.0662258,0.0
0.12738469,0.9254943,0.0
0.96601063,0.027044611,0.0
0.14946544,0.9807003,0.0
0.9407403,0.026392896,0.0
-0.12594165,1.0110648,0.0
0.101642095,0.04037656,0.0
0.989401,-0.115386605,0.0
0.074944824,1.000775,0.0
0.94838506,-0.009579002,0.0
-0.10826812,0.8747564,0.0
0.8723243,0.098709874,0.0
1.1373469,1.033722,1.0
0.055004153,0.10068863,0.0
0.13062489,0.12368708,0.0
-0.09786236,0.91924465,0.0
0.072775185,0.97775686,0.0
0.13952138,0.8880779,0.0
-0.04667387,1.1398778,0.0
-0.05965263,0.046514213,0.0
-0.089347936,1.0019203,0.0
0.90154934,0.031819087,0.0
1.1244894,-0.10624575,0.0
0.8621106,-0.08043505,0.0
1.0127283,0.0062109563,0.0
0.11835715,-0.116618946,0.0
-0.08078495,0.037992563,0.0
0.91270113,0.09992354,0.0
-0.03132315,-0.021127863,0.0
0.96473384,1.0406809,1.0
-0.016087947,0.95743847,0.0
1.0102448,1.039643,1.0
-0.14014083,1.0778964,0.0
0.10883053,-0.072912864,0.0
1.0925881,0.10208901,0.0
0.89969516,-0.105051205,0.0
-0.07299033,-0.046886362,0.0
0.92720556,0.104654245,0.0
-0.040196963,-0.10498134,0.0
0.9667458,0.96886706,1.0
0.13394009,0.9919161,0.0
1.0190094,0.88415295,1.0
0.023652889,-0.061875716,0.0
1.0364332,0.85256577,1.0
0.047488622,-0.106615506,0.0
0.88643426,0.8631585,1.0
0.047813587,-0.13919446,0.0
0.12716545,-0.12470127,0.0
0.086849675,-0.06000328,0.0
0.05506987,-0.026053797,0.0
0.08536251,-0.14656194,0.0
0.08343534,0.08558029,0.0
