x1,x2,y
1.0770781,1.0001398,0.0
1.270282,0.8682811,0.0
-0.25685,-0.19059475,0.0
0.86221755,0.33969185,1.0
0.06618434,0.2346383,0.0
0.9107633,0.08413417,1.0
0.010997276,0.92067593,1.0
0.82524556,-0.25641242,1.0
0.6749622,0.7463137,0.0
1.1803905,0.688513,0.0
1.2854288,0.22672997,1.0
0.19928269,1.3003541,1.0
1.1968652,0.1599283,1.0
-0.13908531,-0.23182407,0.0
0.73707944,1.1550322,0.0
0.07888445,0.34885874,0.0
1.2195333,0.6533858,0.0
0.70242345,0.28732163,1.0
0.74265814,0.8248132,0.0
0.022924686,1.2210646,1.0
1.2149941,1.2806015,0.0
-0.2811643,0.87214243,1.0
1.0326092,0.24428438,1.0
-0.19009182,0.17646378,0.0
0.2183132,1.2293164,1.0
1.3249341,-0.19546719,1.0
-0.14750548,-0.3482961,0.0
0.2569106,0.9522165,1.0
0.74624854,0.70393354,0.0
0.11314166,-0.11869081,0.0
0.97563726,1.2467859,0.0
-0.23275596,1.1417036,1.0
0.8377793,0.15738006,1.0
1.0639925,0.049733188,1.0
1.2291541,-0.17958155,1.0
1.0533196,1.285039,0.0
1.2459751,1.1229551,0.0
-0.26739445,0.9058554,1.0
1.3229305,0.30044433,1.0
1.2510273,-0.06724825,1.0
0.30905235,0.31016415,0.0
-0.13979407,1.2544035,1.0
1.0800884,1.1186491,0.0
0.14745304,0.028784672,0.0
-0.028510518,0.21229562,0.0
0.9639743,0.0943537,1.0
1.1018239,-0.07942885,1.0
0.80790436,-0.22363761,1.0
1.210796,0.8608487,0.0
0.13578078,1.0438848,1.0
1.3352185,0.2118724,1.0
0.041875463,-0.026195362,0.0
0.025832871,-0.1818649,0.0
-0.0012370138,0.0054924954,0.0
0.29200715,-0.09168326,0.0
0.9059581,0.080837056,1.0
1.2968026,0.8172903,0.0
0.2808472,0.88606447,1.0
0.0024301254,-0.026766114,0.0
0.7926135,0.2536743,1.0
1.3344479,0.3110085,1.0
0.26596817,0.17714262,0.0
-0.23569195,0.28728586,0.0
-0.2169642,1.0723196,1.0
1.0037181,0.24055424,1.0
1.0205264,1.2701949,0.0
0.85851735,1.0500116,0.0
0.22246718,0.099626765,0.0
1.053567,-0.08219551,1.0
-0.20376739,0.17909993,0.0
1.3391879,1.0109034,0.0
0.65422326,0.8081466,0.0
0.9550852,0.8878927,0.0
0.7891119,-0.0105233705,1.0
-0.045551613,1.1960787,1.0
0.6883628,1.0989867,0.0
-0.22269507,0.88213974,1.0
-0.13053136,1.0892893,1.0
0.117770225,1.2105315,1.0
0.28081876,-0.18477151,0.0
1.0245337,0.7462237,0.0
0.22742954,0.74946946,1.0
-0.019117055,0.2895989,0.0
0.2826754,-0.29297444,0.0
-0.3100339,0.035945315,0.0
-0.04723812,1.0971245,1.0
1.2922995,0.26758415,1.0
1.0326084,1.049383,0.0
1.2776521,-0.25887668,1.0
-0.12547602,0.0032676563,0.0
1.0181369,0.805702,0.0
-0.081768796,0.076194346,0.0
1.3437109,1.1871445,0.0
0.96974784,1.2669188,0.0
1.2575818,0.19263011,1.0
0.78891724,0.76437724,0.0
1.3269081,-0.30580947,1.0
1.0166205,0.6620962,0.0
1.280782,0.8561073,0.0
-0.28865096,0.06819566,0.0
1.0226601,0.15890944,1.0
-0.07602124,-0.28175065,0.0
0.30362302,0.7076343,1.0
-0.12399258,1.1649504,1.0
0.6638399,0.11964476,1.0
1.1999617,-0.14024878,1.0
-0.34462264,0.83428645,1.0
1.232441,0.19219092,1.0
-0.33846077,0.32916313,0.0
0.0029739256,0.32158074,0.0
0.024715884,1.1555557,1.0
-0.032960963,1.0491133,1.0
0.20304507,0.2578436,0.0
0.10200305,0.82583517,1.0
-0.021781733,-0.33237377,0.0
1.0294218,0.75379425,0.0
0.7537318,0.7527528,0.0
-0.24960749,0.95225865,1.0
0.7631611,-0.27390066,1.0
0.2081655,0.20020694,0.0
-0.15785073,-0.02252085,0.0
-0.18274577,1.1599052,1.0
0.8524586,-0.14486738,1.0
0.209737,1.2307818,1.0
1.124847,1.1637552,0.0
-0.18977188,1.032128,1.0
0.7957092,1.0818458,0.0
1.3031058,0.15738253,1.0
0.23883128,0.16926397,0.0
0.7739343,0.6508932,0.0
0.25493962,1.2438368,1.0
1.0933641,-0.20444104,1.0
0.025555154,1.2000539,1.0
-0.23605444,0.7824216,1.0
1.1182495,0.6696613,0.0
1.2110734,0.9654696,0.0
0.084601365,0.7952078,1.0
0.16196235,0.91720504,1.0
0.66619027,0.8269025,0.0
0.15065077,1.040026,1.0
1.2070065,0.28503692,1.0
0.078502096,0.8425022,1.0
0.24030203,-0.33660904,0.0
1.3426571,0.8743238,0.0
-0.035869896,0.11950154,0.0
-0.19317244,1.3342524,1.0
0.7373652,-0.21034499,1.0
0.2751875,1.3094574,1.0
0.2959461,-0.15114842,0.0
1.1432118,1.2893124,0.0
1.069367,0.08416668,1.0
0.2253235,-0.1876916,0.0
0.9856174,1.1977105,0.0
0.7945316,-0.28387687,1.0
0.26396048,1.2190365,1.0
1.3286188,1.2243165,0.0
-0.22848278,0.97424847,1.0
1.1448674,0.72694033,0.0
0.04231985,1.2986534,1.0
0.9818699,-0.059010644,1.0
1.0532507,0.667181,0.0
0.08735938,-0.13353765,0.0
0.0374703,-0.29203928,0.0
-0.22249162,0.784729,1.0
0.123894796,1.0150584,1.0
-0.031772286,1.3185406,1.0
1.187167,-0.22048765,1.0
0.018562483,0.16753198,0.0
0.9644729,0.06228264,1.0
-0.14675051,0.6777282,1.0
0.25384888,-0.14992899,0.0
1.0696354,0.2115061,1.0
0.2045397,-0.27288488,0.0
0.19272554,-0.15868677,0.0
0.76667786,0.34766057,1.0
0.824921,0.046001155,1.0
1.2899358,0.27330175,1.0
0.9020644,-0.20359957,1.0
1.3420047,0.9199412,0.0
-0.11501106,0.91931784,1.0
0.018647183,0.96539336,1.0
1.1428825,0.26643392,1.0
1.0070412,1.2300357,0.0
-0.26053348,-0.22952299,0.0
0.6743148,-0.15434304,1.0
0.058110043,1.200269,1.0
0.30777833,1.2383349,1.0
-0.0004084043,0.13835222,0.0
1.1600074,1.3016601,0.0
0.9346976,0.74165004,0.0
0.20964243,-0.25834563,0.0
1.1055082,1.1216481,0.0
0.20948729,0.14177637,0.0
0.07256537,1.0379865,1.0
0.86515766,-0.046988383,1.0
0.768364,0.15002878,1.0
0.8360592,0.1552599,1.0
0.82968384,0.87558025,0.0
-0.26304248,0.65392214,1.0
1.3483833,1.0541694,0.0
1.2831714,0.0570186,1.0
0.88601905,-0.3446446,1.0
1.2406723,0.72181803,0.0
1.2518368,0.88953567,0.0
0.90221936,-0.16803907,1.0
-0.010951226,-0.27957097,0.0
0.14501277,1.347533,1.0
0.10885104,1.219657,1.0
1.1730448,0.7913678,0.0
1.3366823,1.2870626,0.0
-0.08145628,0.7262207,1.0
-0.22177933,0.69059956,1.0
-0.23725541,-0.20669404,0.0
0.20183185,1.2574999,1.0
-0.2614223,-0.10431354,0.0
0.19484209,0.032687172,0.0
0.701404,0.82250744,0.0
0.67381537,0.8469381,0.0
0.19520684,-0.050544042,0.0
0.91445607,0.21883899,1.0
0.14948027,-0.20210978,0.0
1.000832,-0.14114708,1.0
1.2167137,0.9203648,0.0
0.15747665,0.79283565,1.0
0.06557495,0.7334153,1.0
-0.281491,0.82367796,1.0
-0.32037097,0.0017231411,0.0
-0.119191244,0.32019332,0.0
-0.24708594,0.7516303,1.0
0.3153901,0.7076339,1.0
-0.29477444,0.6959327,1.0
-0.10299709,1.003285,1.0
1.0682395,-0.09562478,1.0
0.34383628,0.92868155,1.0
0.12824228,0.23013327,0.0
0.70273703,0.01224271,1.0
-0.15416804,-0.2949366,0.0
0.8072853,-0.021760287,1.0
1.2894212,-0.3174403,1.0
0.6629266,0.20180124,1.0
-0.2175784,-0.17185234,0.0
0.84616756,0.01982147,1.0
0.3134024,0.7513721,1.0
1.0383908,1.2080256,0.0
-0.3194298,0.05079315,0.0
